monsterident;datum;fewsparametercategorie;fewsparameternaam;meetwaarde;eenheid
WP509132;2017-09-13 09:27;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.41;mg/l
WP510159;2017-09-20 10:44;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.56;mg/l
WP510594;2017-09-25 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP510886;2017-09-27 13:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP511164;2017-10-02 10:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP512507;2017-10-16 08:52;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP512435;2017-10-16 09:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.0;mg/l
WP512074;2017-10-16 10:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.11;mg/l
WP512689;2017-10-20 12:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.94;mg/l
WP513099;2017-10-26 13:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.27;mg/l
WP513753;2017-11-02 08:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.1;mg/l
WP514055;2017-11-06 09:07;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP514137;2017-11-07 10:28;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.86;mg/l
WP514655;2017-11-15 11:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.36;mg/l
WP515032;2017-11-20 09:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP515170;2017-11-21 09:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.0;mg/l
WP515809;2017-12-01 09:58;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.1;mg/l
WP515933;2017-12-04 10:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP516239;2017-12-07 13:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.44;mg/l
WP516664;2017-12-11 10:51;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.25;mg/l
WP516774;2017-12-13 11:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.27;mg/l
WP517101;2017-12-18 12:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP518094;2018-01-08 10:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.29;mg/l
WP518131;2018-01-09 11:28;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.47;mg/l
WP519323;2018-01-22 09:16;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP519651;2018-01-24 10:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.98;mg/l
WP519426;2018-01-30 10:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.23;mg/l
WP520161;2018-02-05 09:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP520330;2018-02-06 12:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.2;mg/l
WP520680;2018-02-12 11:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WP521072;2018-02-19 09:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP521486;2018-02-21 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.85;mg/l
WP522306;2018-03-12 11:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP523023;2018-03-21 10:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP523417;2018-03-22 08:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.25;mg/l
WP522671;2018-03-23 11:58;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP523433;2018-03-26 10:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP523635;2018-03-27 11:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.47;mg/l
WP524036;2018-04-03 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP524385;2018-04-06 12:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.23;mg/l
WP524945;2018-04-16 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP525018;2018-04-17 10:38;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.24;mg/l
WP525130;2018-04-18 07:53;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WP525738;2018-04-24 10:16;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.41;mg/l
WP528128;2018-05-07 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP528272;2018-05-09 11:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.13;mg/l
WP529073;2018-05-15 12:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.11;mg/l
WP529575;2018-05-22 10:27;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP529840;2018-05-24 08:39;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.17;mg/l
WP530230;2018-05-30 08:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.59;mg/l
WP530671;2018-06-04 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WP530761;2018-06-05 11:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.91;mg/l
WP531369;2018-06-12 11:21;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.13;mg/l
WP531779;2018-06-18 10:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP532056;2018-06-21 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WP532818;2018-06-28 08:07;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.17;mg/l
WP533227;2018-07-02 09:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP533345;2018-07-03 11:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WP533960;2018-07-10 10:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.07;mg/l
WP534740;2018-07-16 08:23;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP534816;2018-07-18 07:41;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.11;mg/l
WP535325;2018-07-26 11:19;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.07;mg/l
WP536644;2018-08-07 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP537248;2018-08-13 08:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.18;mg/l
WP537209;2018-08-13 11:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WP538150;2018-08-24 08:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.27;mg/l
WP537126;2018-08-27 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP538917;2018-09-04 12:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP539512;2018-09-10 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP539557;2018-09-10 12:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.42;mg/l
WP540287;2018-09-19 11:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP540662;2018-09-24 08:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP540763;2018-09-25 09:36;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.28;mg/l
WP541905;2018-10-08 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP541997;2018-10-10 11:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.11;mg/l
WP542584;2018-10-17 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WP542905;2018-10-22 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP543159;2018-10-25 09:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.32;mg/l
WP543410;2018-10-30 11:36;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.4;mg/l
WP543775;2018-11-05 10:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP543890;2018-11-07 12:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.24;mg/l
WP544687;2018-11-19 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.69;mg/l
WP544768;2018-11-21 12:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.61;mg/l
WP544689;2018-11-26 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WP545094;2018-11-29 09:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.94;mg/l
WP545365;2018-12-03 10:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP545611;2018-12-05 11:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.25;mg/l
WP545994;2018-12-11 09:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.94;mg/l
WP547483;2019-01-07 09:23;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP547586;2019-01-08 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.96;mg/l
WP548119;2019-01-15 11:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.32;mg/l
WP548498;2019-01-23 11:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.9;mg/l
WP548859;2019-01-28 09:53;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.29;mg/l
WP548904;2019-01-29 10:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.5;mg/l
WP548825;2019-01-29 12:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);2.0;mg/l
WP549069;2019-02-04 09:48;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP549175;2019-02-05 08:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.1;mg/l
WP549668;2019-02-12 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.34;mg/l
WP549963;2019-02-15 12:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WP550032;2019-02-18 10:08;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP550365;2019-02-20 12:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.36;mg/l
WP550372;2019-02-21 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.9;mg/l
WP550326;2019-02-22 08:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.29;mg/l
WP550673;2019-03-06 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.07;mg/l
WP550872;2019-03-06 09:52;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.26;mg/l
WP551679;2019-03-14 11:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.16;mg/l
WP551780;2019-03-18 08:58;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP551341;2019-03-21 11:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.11;mg/l
WP551984;2019-03-22 09:24;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.11;mg/l
WP552316;2019-03-25 09:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.11;mg/l
WP552310;2019-03-26 12:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.7;mg/l
WP552751;2019-04-01 08:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WP552790;2019-04-01 09:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP553955;2019-04-15 08:44;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP554039;2019-04-16 13:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.07;mg/l
WP554083;2019-04-17 12:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WP554276;2019-04-18 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP554281;2019-04-19 07:38;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.16;mg/l
WP554953;2019-04-30 12:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.17;mg/l
WP555459;2019-05-06 08:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WP555478;2019-05-06 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP556173;2019-05-14 12:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.22;mg/l
WP556232;2019-05-15 12:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WP557615;2019-05-20 08:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP557866;2019-05-21 09:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP557785;2019-05-21 12:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WP557925;2019-05-23 11:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP559225;2019-06-03 09:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WP559403;2019-06-11 08:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.41;mg/l
WP560075;2019-06-12 10:06;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WP560122;2019-06-12 11:36;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WP560523;2019-06-17 08:58;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP560990;2019-06-21 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.16;mg/l
WP561302;2019-06-24 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP561401;2019-06-25 08:03;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WP561460;2019-06-26 11:07;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.11;mg/l
WP561906;2019-07-01 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP562330;2019-07-04 12:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.18;mg/l
WP562787;2019-07-09 12:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WP563045;2019-07-12 13:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.15;mg/l
WP564200;2019-07-15 08:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP564336;2019-07-15 11:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP564301;2019-07-17 08:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP564755;2019-07-23 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP564805;2019-07-24 13:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.59;mg/l
WP565504;2019-08-06 10:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.2;mg/l
WP565450;2019-08-06 10:52;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WP565935;2019-08-12 10:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP565966;2019-08-12 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.57;mg/l
WP566304;2019-08-12 11:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.51;mg/l
WP566856;2019-08-23 07:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.32;mg/l
WP567145;2019-08-26 08:21;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WP567092;2019-08-26 08:42;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP567268;2019-08-27 11:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP568187;2019-09-09 08:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP568629;2019-09-16 09:06;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP568718;2019-09-17 11:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.13;mg/l
WP568783;2019-09-18 11:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WP568411;2019-09-19 08:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.18;mg/l
WP569006;2019-09-20 08:31;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.38;mg/l
WP569144;2019-09-23 08:52;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP569507;2019-09-26 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.15;mg/l
WP569504;2019-09-26 12:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.87;mg/l
WP569885;2019-10-02 09:31;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.47;mg/l
WP570427;2019-10-07 09:23;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP570247;2019-10-08 10:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WP570553;2019-10-09 08:59;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.4;mg/l
WP571038;2019-10-16 12:27;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.22;mg/l
WP571470;2019-10-21 10:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP571596;2019-10-23 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.42;mg/l
WP571812;2019-10-28 11:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.4;mg/l
WP571813;2019-10-28 11:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.42;mg/l
WP572055;2019-11-04 07:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.53;mg/l
WP572097;2019-11-04 09:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP572894;2019-11-13 09:41;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.2;mg/l
WP573294;2019-11-18 09:01;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP572916;2019-11-18 12:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.37;mg/l
WP573862;2019-11-27 08:38;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.6;mg/l
WP573891;2019-11-27 11:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.6;mg/l
WP573859;2019-11-27 12:09;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.36;mg/l
WP573827;2019-11-27 12:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.57;mg/l
WP574125;2019-12-02 10:37;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WP574222;2019-12-03 11:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.33;mg/l
WP574450;2019-12-05 08:47;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.3;mg/l
WP574817;2019-12-10 08:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.43;mg/l
WP574852;2019-12-11 11:24;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.68;mg/l
WP575247;2019-12-16 08:44;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.98;mg/l
WP575172;2019-12-16 09:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP575170;2019-12-17 11:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.4;mg/l
WP575164;2019-12-17 12:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.56;mg/l
WP576036;2020-01-06 09:56;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WP576789;2020-01-14 10:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.45;mg/l
WP576623;2020-01-14 12:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);2.7;mg/l
WP576820;2020-01-16 08:53;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.55;mg/l
WP576593;2020-01-17 11:51;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.2;mg/l
WP577037;2020-01-20 09:39;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP577291;2020-01-24 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.61;mg/l
WP577377;2020-01-27 10:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.5;mg/l
WP577379;2020-01-27 11:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.39;mg/l
WP577122;2020-01-31 09:41;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.12;mg/l
WP577906;2020-02-04 09:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP578508;2020-02-11 08:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.23;mg/l
WP578543;2020-02-13 09:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.42;mg/l
WP578660;2020-02-17 08:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.28;mg/l
WP579129;2020-02-17 10:56;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WP578741;2020-02-19 10:06;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.4;mg/l
WP578309;2020-02-27 11:07;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.12;mg/l
WP579656;2020-03-03 08:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP580959;2020-03-16 08:39;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP581058;2020-03-17 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.34;mg/l
WP581113;2020-03-18 10:49;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP581126;2020-03-18 11:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.6;mg/l
WP581190;2020-03-19 07:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.34;mg/l
WP581217;2020-03-20 08:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.13;mg/l
WP581271;2020-03-23 10:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.61;mg/l
WP581273;2020-03-23 11:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.15;mg/l
WP581345;2020-03-25 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.6;mg/l
WP582006;2020-04-06 10:21;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP582599;2020-04-10 08:26;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WP582744;2020-04-14 11:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP582746;2020-04-14 11:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP583008;2020-04-17 11:54;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP583209;2020-04-20 10:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP583289;2020-04-23 08:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WP583633;2020-04-23 11:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP583078;2020-04-24 08:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP583979;2020-04-29 11:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WP584344;2020-05-06 11:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP585692;2020-05-12 08:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WP586956;2020-05-15 10:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.5;mg/l
WP587238;2020-05-18 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP587445;2020-05-19 12:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP588078;2020-05-26 11:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.16;mg/l
WP588132;2020-05-27 08:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.24;mg/l
WP588152;2020-05-27 08:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.39;mg/l
WP588231;2020-05-28 11:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
